order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O01078,12/14/2023,C0701,P1004,,In-Store,1.00,232.49,0.00,232.49
O01079,12/19/2023,C0777,P0177,S034,In-Store,1.00,128.60,0.00,128.6
O01080,2/12/2025,C0741,P0192,S047,In-Store,3.00,195.65,0.10,528.26
O01081,3/27/2024,C0480,P0070,S035,In-Store,1.00,235.00,0.20,188
O01082,9/23/2024,C0420,P0194,,Online,2.00,45.47,0.05,86.39
O01083,1/27/2024,C0691,P0057,S028,In-Store,3.00,190.01,0.00,570.03
O01084,6/14/2023,C0474,P0562,S024,In-Store,4.00,274.70,0.00,1098.8
O01085,3/26/2025,C0120,P1058,S057,In-Store,1.00,219.39,0.20,175.51
O01086,10/16/2023,C0166,P0081,,Online,2.00,102.43,0.10,184.37
O01087,12/11/2024,C0703,P0317,S004,In-Store,2.00,171.54,0.05,325.93
O01088,12/25/2024,C0255,P0011,S047,In-Store,2.00,144.13,0.05,273.85
O01089,12/23/2024,C0044,P0619,,Online,1.00,181.23,0.10,163.11
O01090,2/23/2024,C0597,P1010,,Online,2.00,228.83,0.20,366.13
O01091,2/20/2024,C0118,P0207,,Online,1.00,176.19,0.05,167.38
O01092,10/1/2024,C0619,P1152,,Online,2.00,271.06,0.20,433.7
O01093,1/1/2024,C0715,P0880,,Online,2.00,166.53,0.10,299.75
O01094,1/17/2025,C0108,P0857,S017,In-Store,1.00,17.94,0.20,14.35
O01095,11/26/2023,C0432,P0137,,Online,4.00,8.31,0.10,29.92
O01096,9/18/2023,C0680,P0732,S032,In-Store,1.00,186.46,0.05,177.14
O01097,9/23/2024,C0140,P0247,,Online,1.00,170.48,0.00,170.48
O01098,1/16/2025,C0680,P0402,S034,In-Store,3.00,19.94,0.10,53.84
O01099,9/3/2024,C0489,P0136,S042,In-Store,1.00,166.07,0.05,157.77
O01100,8/9/2023,C0118,P1146,,Online,1.00,250.84,0.05,238.3
O01101,4/28/2023,C0136,P0800,,Online,1.00,100.39,0.00,100.39
O01102,8/16/2023,C0012,P0230,,In-Store,2.00,73.43,0.00,146.86
O01103,7/16/2024,C0140,P0654,S055,In-Store,2.00,126.06,0.20,201.7
O01104,8/13/2024,C0193,P0972,S013,In-Store,1.00,113.58,0.00,113.58
O01105,5/15/2024,C0566,P1108,S004,In-Store,1.00,194.34,0.05,184.62
O01106,6/16/2024,C0522,P0297,S004,In-Store,1.00,181.74,0.20,145.39
O01107,4/19/2024,C0074,P1159,,Online,1.00,308.05,0.20,246.44
O01108,12/24/2024,C0370,P0461,S026,In-Store,2.00,201.11,0.00,402.22
O01109,11/15/2023,C0043,P0656,S001,In-Store,2.00,192.95,0.05,366.6
O01110,12/4/2024,C0382,P0800,S053,In-Store,1.00,100.39,0.05,95.37
O01111,7/5/2023,C0130,P0981,S050,In-Store,3.00,11.42,0.20,27.41
O01112,8/24/2023,C0773,P0322,,Online,2.00,40.71,0.10,73.28
O01113,3/1/2025,C0076,P0886,S026,In-Store,3.00,82.92,0.00,248.76
O01114,9/3/2023,C0721,P0298,S002,In-Store,2.00,24.97,0.10,44.95
O01115,2/19/2024,C0287,P0951,S058,In-Store,3.00,173.19,0.10,467.61
O01116,9/29/2023,C0548,P0669,S054,In-Store,2.00,95.28,0.20,152.45
O01117,12/30/2023,C0395,P0595,S059,In-Store,3.00,277.06,0.05,789.62
O01118,8/30/2024,C0093,P1002,S034,In-Store,2.00,97.52,0.00,195.04
O01119,1/6/2025,C0274,P0555,S038,In-Store,1.00,122.23,0.05,116.12
O01120,12/5/2024,C0331,P0490,,In-Store,4.00,131.05,0.10,471.78
O01121,8/31/2024,C0343,P1060,S017,In-Store,2.00,171.11,0.10,308
O01122,1/5/2025,C0685,P0385,S056,In-Store,2.00,158.79,0.05,301.7
O01123,10/13/2023,C0704,P0604,,Online,1.00,183.02,0.10,164.72
O01124,8/4/2023,C0566,P0657,,Online,1.00,29.04,0.20,23.23
O01125,2/21/2024,C0177,P0240,S056,In-Store,2.00,85.49,0.10,153.88
O01126,2/27/2024,C0210,P0690,,Online,2.00,140.54,0.20,224.86
O01127,4/12/2023,C0401,P0991,S059,In-Store,1.00,117.12,0.20,93.7
O01128,6/25/2024,C0149,P0521,S016,In-Store,2.00,206.03,0.00,412.06
O01129,9/18/2024,C0563,P0805,,Online,3.00,290.78,0.05,828.72
O01130,8/28/2024,C0260,P1013,S035,In-Store,2.00,325.64,0.10,586.15
O01131,4/30/2023,C0430,P0407,,Online,1.00,40.35,0.20,32.28
O01132,5/30/2023,C0501,P0998,,Online,1.00,19.62,0.20,15.7
O01133,5/18/2023,C0122,P0286,,Online,1.00,43.94,0.10,39.55
O01134,4/21/2024,C0055,P0084,S017,In-Store,1.00,287.70,0.00,287.7
O01135,11/25/2024,C0274,P0260,S059,In-Store,1.00,116.29,0.20,93.03
O01136,12/7/2023,C0676,P1160,,Online,1.00,153.34,0.00,153.34
O01137,8/17/2023,C0639,P0567,,Online,1.00,335.11,0.05,318.35
O01138,10/1/2024,C0633,P1168,S059,In-Store,1.00,99.03,0.10,89.13
O01139,8/28/2023,C0155,P0047,,In-Store,1.00,141.00,0.05,133.95
O01140,2/9/2025,C0392,P0416,S001,In-Store,1.00,166.68,0.05,158.35
O01141,11/25/2024,C0758,P0552,S007,In-Store,4.00,167.38,0.00,669.52
O01142,2/18/2025,C0416,P0452,,Online,3.00,225.95,0.05,643.96
O01143,9/22/2024,C0225,P0572,,Online,1.00,271.22,0.05,257.66
O01144,8/18/2023,C0445,P1187,S054,In-Store,2.00,230.39,0.20,368.62
O01145,4/9/2025,C0237,P0205,S026,In-Store,1.00,14.31,0.20,11.45
O01146,7/21/2024,C0756,P0787,S048,In-Store,3.00,220.20,0.20,528.48
O01147,1/18/2025,C0783,P0556,,Online,3.00,44.06,0.20,105.74
O01148,12/27/2024,C0536,P0701,S031,In-Store,2.00,94.74,0.20,151.58
O01149,2/13/2025,C0621,P0420,S045,In-Store,3.00,291.86,0.00,875.58
O01150,4/19/2023,C0715,P0773,,Online,2.00,311.06,0.20,497.7
O01151,10/29/2024,C0321,P0723,S015,In-Store,1.00,170.31,0.10,153.28
O01152,5/19/2023,C0388,P0961,S043,In-Store,1.00,123.39,0.05,117.22
O01153,7/19/2024,C0066,P0926,S001,In-Store,2.00,107.82,0.20,172.51
O01154,6/30/2023,C0368,P0780,,Online,1.00,253.19,0.20,202.55
O01155,1/6/2024,C0434,P0183,S022,In-Store,1.00,304.66,0.05,289.43
O01156,6/12/2023,C0266,P0980,,Online,1.00,34.02,0.05,32.32
O01157,12/10/2024,C0660,P1059,S051,In-Store,1.00,121.32,0.05,115.25
O01158,8/15/2023,C0390,P0746,,Online,2.00,28.27,0.05,53.71
O01159,3/27/2024,C0162,P0189,S035,In-Store,1.00,177.09,0.00,177.09
O01160,2/5/2025,C0537,P0522,S018,In-Store,1.00,105.69,0.05,100.41
O01161,4/19/2023,C0285,P0380,,Online,1.00,278.15,0.10,250.33
O01162,7/8/2023,C0068,P0474,S039,In-Store,2.00,140.16,0.00,280.32
O01163,12/10/2024,C0596,P0360,,Online,1.00,46.47,0.20,37.18
O01164,4/13/2024,C0171,P0483,,Online,3.00,292.81,0.05,834.51
O01165,11/2/2023,C0078,P0137,S017,In-Store,3.00,8.31,0.05,23.68
O01166,10/6/2023,C0797,P0947,S023,In-Store,1.00,101.12,0.05,96.06
O01167,8/8/2023,C0191,P0503,S020,In-Store,1.00,136.04,0.05,129.24
O01168,3/30/2024,C0525,P0042,S057,In-Store,1.00,104.69,0.00,104.69
O01169,1/23/2024,C0171,P0099,S054,In-Store,1.00,365.42,0.05,347.15
O01170,3/4/2024,C0623,P0752,S017,In-Store,1.00,273.69,0.20,218.95
O01171,2/16/2025,C0179,P0225,S010,In-Store,1.00,295.19,0.00,295.19
O01172,11/4/2024,C0386,P0278,,Online,3.00,267.49,0.20,641.98
O01173,3/16/2024,C0501,P0808,S046,In-Store,2.00,276.80,0.20,442.88
O01174,12/11/2023,C0477,P1064,S038,In-Store,1.00,41.74,0.20,33.39
O01175,3/12/2024,C0536,P0834,,Online,1.00,94.05,0.20,75.24
O01176,12/14/2024,C0037,P0423,,Online,1.00,148.79,0.10,133.91
O01177,1/14/2024,C0118,P0844,S019,In-Store,1.00,106.04,0.10,95.44
O01178,4/21/2024,C0498,P0406,S013,In-Store,2.00,76.46,0.20,122.34
O01179,8/17/2024,C0768,P0301,S037,In-Store,1.00,291.59,0.05,277.01
O01180,7/13/2023,C0309,P0811,,Online,2.00,13.23,0.00,26.46
O01181,9/6/2023,C0449,P0517,S029,In-Store,3.00,203.43,0.20,488.23
O01182,4/29/2024,C0209,P0948,,Online,2.00,335.29,0.00,670.58
O01183,12/17/2023,C0149,P0207,,Online,1.00,176.19,0.00,176.19
O01184,12/16/2024,C0395,P0887,,Online,1.00,92.06,0.10,82.85
O01185,11/13/2023,C0524,P1129,S059,In-Store,1.00,81.51,0.20,65.21
O01186,3/10/2025,C0339,P0396,S032,In-Store,3.00,242.65,0.05,691.55
O01187,2/15/2024,C0103,P0298,S035,In-Store,1.00,24.97,0.10,22.47
O01188,12/8/2023,C0521,P0447,S023,In-Store,2.00,173.65,0.00,347.3
O01189,1/2/2025,C0342,P0942,S020,In-Store,2.00,193.87,0.10,348.97
O01190,3/19/2025,C0529,P1199,,Online,1.00,38.43,0.20,30.74
O01191,3/16/2025,C0443,P1052,,Online,1.00,190.93,0.00,190.93
O01192,5/3/2024,C0157,P0773,S045,In-Store,2.00,311.06,0.20,497.7
O01193,7/17/2023,C0650,P0547,,Online,1.00,235.33,0.05,223.56
O01194,11/27/2023,C0393,P0564,S002,In-Store,2.00,331.22,0.00,662.44
O01195,12/31/2023,C0136,P0398,S012,In-Store,1.00,218.44,0.20,174.75
O01196,11/8/2023,C0155,P0874,S016,In-Store,30.00,119.65,0.05,3410
O01197,1/31/2025,C0067,P0334,S016,In-Store,1.00,135.83,0.20,108.66
O01198,10/22/2024,C0224,P0959,S010,In-Store,3.00,56.21,0.20,134.9
O01199,12/10/2023,C0685,P0941,S021,In-Store,1.00,146.94,0.10,132.25
O01200,3/30/2024,C0264,P1181,S056,In-Store,2.00,64.84,0.10,116.71
O01201,1/30/2025,C0334,P1078,,Online,2.00,73.33,0.10,131.99
O01202,7/9/2023,C0796,P0502,,Online,1.00,256.28,0.00,256.28
O01203,3/25/2025,C0278,P0672,S019,In-Store,2.00,258.08,0.20,412.93
O01204,11/25/2024,C0414,P0105,S019,In-Store,3.00,49.07,0.10,132.49
O01205,8/17/2023,C0151,P1136,,Online,1.00,40.91,0.05,38.86
O01206,7/17/2024,C0254,P0950,S059,In-Store,2.00,182.20,0.00,364.4
O01207,2/16/2024,C0517,P0743,S025,In-Store,1.00,243.78,0.20,195.02
O01208,8/27/2023,C0306,P0166,,Online,1.00,344.93,0.20,275.94
O01209,9/22/2024,C0678,P0135,S059,In-Store,3.00,218.78,0.00,656.34
O01210,1/26/2025,C0442,P0315,S001,In-Store,1.00,193.09,0.10,173.78
O01211,3/22/2024,C0121,P0630,,Online,1.00,266.60,0.20,213.28
O01212,2/27/2024,C0405,P0891,,Online,1.00,183.58,0.20,146.86
O01213,10/6/2024,C0293,P0498,S010,In-Store,4.00,35.81,0.10,128.92
O01214,5/24/2024,C0334,P0111,S005,In-Store,1.00,184.61,0.00,184.61
O01215,8/6/2024,C0515,P0017,,Online,1.00,151.00,0.20,120.8
O01216,5/12/2024,C0094,P0311,S000,In-Store,3.00,248.90,0.20,597.36
O01217,2/5/2025,C0136,P0596,S023,In-Store,3.00,291.59,0.10,787.29
O01218,9/6/2024,C0089,P0082,,Online,1.00,177.36,0.10,159.62
O01219,4/28/2023,C0039,P1193,,Online,1.00,169.77,0.00,169.77
O01220,3/7/2024,C0196,P0348,S052,In-Store,4.00,21.80,0.20,69.76
O01221,6/22/2023,C0607,P0596,S033,In-Store,3.00,291.59,0.00,874.77
O01222,6/26/2023,C0291,P0283,,Online,2.00,303.48,0.10,546.26
O01223,2/15/2025,C0794,P1054,,Online,1.00,193.12,0.05,183.46
O01224,6/21/2024,C0032,P0805,S042,In-Store,1.00,290.78,0.05,276.24
O01225,10/9/2024,C0463,P0734,S019,In-Store,1.00,33.37,0.10,30.03
O01226,8/17/2023,C0410,P0856,S015,In-Store,2.00,72.18,0.10,129.92
O01227,1/20/2024,C0215,P0492,S045,In-Store,3.00,226.07,0.05,644.3
O01228,2/12/2024,C0060,P1124,S009,In-Store,2.00,67.07,0.00,134.14
O01229,5/27/2023,C0129,P0305,S018,In-Store,1.00,89.57,0.10,80.61
O01230,12/14/2024,C0593,P0489,S027,In-Store,3.00,46.12,0.20,110.69
O01231,12/8/2023,C0659,P1130,S019,In-Store,2.00,208.54,0.05,396.23
O01232,2/10/2025,C0671,P0069,S025,In-Store,2.00,189.89,0.05,360.79
O01233,1/31/2025,C0050,P0064,S051,In-Store,3.00,17.33,0.10,46.79
O01234,5/1/2024,C0509,P0949,S025,In-Store,1.00,65.96,0.10,59.36
O01235,10/21/2023,C0334,P0864,S058,In-Store,10.00,113.48,0.05,1078.1
O01236,6/4/2024,C0396,P0336,S026,In-Store,1.00,310.73,0.00,310.73
O01237,9/9/2024,C0342,P0303,,Online,1.00,214.71,0.05,203.97
O01238,11/21/2024,C0618,P1014,S058,In-Store,2.00,184.27,0.05,350.11
O01239,7/6/2024,C0427,P0078,S040,In-Store,4.00,123.08,0.10,443.09
O01240,3/20/2025,C0629,P0763,S006,In-Store,1.00,240.27,0.20,192.22
O01241,6/18/2023,C0513,P0413,,Online,1.00,161.51,0.10,145.36
O01242,8/22/2023,C0754,P1034,,Online,2.00,200.85,0.20,321.36
O01243,5/7/2024,C0604,P0402,S017,In-Store,2.00,19.94,0.00,39.88
O01244,4/15/2024,C0736,P0644,S034,In-Store,1.00,177.67,0.20,142.14
O01245,4/23/2024,C0340,P0036,S040,In-Store,1.00,267.62,0.00,267.62
O01246,7/15/2024,C0427,P0949,,In-Store,2.00,65.96,0.05,125.32
O01247,11/8/2023,C0605,P0456,S019,In-Store,1.00,238.72,0.00,238.72
O01248,11/16/2023,C0684,P1186,,Online,10.00,227.61,0.10,2048.5
O01249,7/30/2024,C0234,P0083,,Online,3.00,27.82,0.20,66.77
O01250,6/28/2024,C0002,P0880,,Online,2.00,166.53,0.00,333.06
O01251,6/20/2023,C0280,P1096,S034,In-Store,2.00,214.66,0.20,343.46
O01252,5/19/2024,C0750,P0627,S042,In-Store,2.00,122.00,0.00,244
O01253,4/7/2024,C0594,P0437,S035,In-Store,3.00,31.48,0.10,85
O01254,9/16/2023,C0240,P0796,S021,In-Store,2.00,87.96,0.05,167.12
O01255,9/27/2023,C0205,P0029,S005,In-Store,2.00,37.24,0.10,67.03
O01256,8/13/2023,C0491,P0042,,Online,1.00,104.69,0.10,94.22
O01257,4/3/2024,C0299,P0526,S057,In-Store,3.00,197.85,0.20,474.84
O01258,8/3/2024,C0167,P0740,,Online,2.00,149.47,0.10,269.05
O01259,1/30/2025,C0555,P1123,S004,In-Store,2.00,75.06,0.05,142.61
O01260,1/26/2025,C0003,P0490,,Online,1.00,131.05,0.10,117.95
O01261,8/1/2024,C0116,P0924,S032,In-Store,2.00,59.50,0.20,95.2
O01262,1/11/2025,C0492,P0569,,In-Store,1.00,18.44,0.00,18.44
O01263,10/20/2024,C0397,P0387,S016,In-Store,1.00,19.50,0.00,19.5
O01264,12/5/2024,C0635,P0176,S010,In-Store,1.00,273.81,0.05,260.12
O01265,6/3/2024,C0534,P1095,,Online,1.00,96.11,0.10,86.5
O01266,5/23/2024,C0398,P0885,,Online,4.00,203.69,0.20,651.81
O01267,9/11/2023,C0194,P0990,S047,In-Store,3.00,330.92,0.00,992.76
O01268,12/17/2024,C0762,P0464,S059,In-Store,3.00,30.50,0.20,73.2
O01269,5/11/2023,C0468,P0793,S023,In-Store,1.00,273.34,0.05,259.67
O01270,3/23/2024,C0037,P0927,,Online,2.00,33.50,0.10,60.3
O01271,8/22/2024,C0680,P0762,S026,In-Store,1.00,116.90,0.00,116.9
O01272,10/31/2024,C0474,P0174,,Online,1.00,178.88,0.00,178.88
O01273,4/9/2025,C0574,P0238,S030,In-Store,1.00,30.72,0.20,24.58
O01274,2/16/2024,C0564,P0697,,Online,3.00,210.41,0.00,631.23
O01275,1/1/2025,C0653,P0649,,Online,1.00,266.25,0.20,213
O01276,2/3/2025,C0109,P0112,S042,In-Store,3.00,314.05,0.05,895.04
O01277,1/31/2024,C0388,P0313,,Online,2.00,258.17,0.20,413.07
O01278,9/13/2023,C0543,P0745,,Online,4.00,16.81,0.10,60.52
O01279,1/13/2024,C0416,P0046,,Online,1.00,53.96,0.10,48.56
O01280,3/23/2025,C0728,P0190,S059,In-Store,3.00,232.24,0.00,696.72
O01281,7/7/2024,C0097,P0541,S020,In-Store,3.00,102.78,0.00,308.34
O01282,4/11/2024,C0217,P1192,S014,In-Store,1.00,290.29,0.00,290.29
O01283,8/29/2023,C0778,P1126,S058,In-Store,3.00,29.09,0.00,87.27
O01284,10/15/2023,C0562,P1182,S034,In-Store,2.00,275.08,0.10,495.14
O01285,5/3/2024,C0673,P0609,,Online,1.00,240.26,0.20,192.21
O01286,2/20/2024,C0041,P0638,S026,In-Store,1.00,224.41,0.00,224.41
O01287,8/18/2023,C0275,P0106,,Online,1.00,117.10,0.00,117.1
O01288,5/8/2023,C0602,P0008,,Online,4.00,18.19,0.20,58.21
O01289,8/24/2024,C0369,P0831,S016,In-Store,2.00,183.87,0.05,349.35
O01290,12/24/2023,C0574,P0507,,Online,2.00,331.53,0.05,629.91
O01291,11/14/2024,C0582,P0212,S001,In-Store,1.00,313.84,0.20,251.07
O01292,7/17/2024,C0725,P0259,,Online,1.00,182.10,0.05,172.99
O01293,1/21/2025,C0005,P1071,S036,In-Store,3.00,145.95,0.05,415.96
O01294,5/30/2023,C0243,P0121,S039,In-Store,1.00,201.89,0.20,161.51
O01295,1/12/2024,C0540,P0599,S025,In-Store,1.00,131.38,0.20,105.1
O01296,9/29/2023,C0294,P0551,,Online,2.00,170.18,0.00,340.36
O01297,9/22/2024,C0261,P1019,,Online,2.00,81.78,0.00,163.56
O01298,10/25/2024,C0195,P0518,S036,In-Store,1.00,173.43,0.05,164.76
O01299,8/22/2023,C0594,P0245,S015,In-Store,2.00,271.37,0.05,515.6
O01300,3/20/2025,C0236,P0511,S046,In-Store,2.00,189.31,0.00,378.62
O01301,1/27/2025,C0136,P0446,,Online,2.00,89.71,0.00,179.42
O01302,10/28/2024,C0667,P0430,S053,In-Store,1.00,126.13,0.00,126.13
O01303,1/22/2025,C0349,P0422,S009,In-Store,1.00,221.49,0.00,221.49
O01304,2/23/2024,C0332,P0841,S033,In-Store,3.00,101.01,0.10,272.73
O01305,9/9/2024,C0206,P0298,,Online,2.00,24.97,0.10,44.95
O01306,3/27/2025,C0681,P0497,S017,In-Store,1.00,54.61,0.10,49.15
O01307,7/20/2023,C0258,P0006,S010,In-Store,2.00,233.12,0.00,466.24
O01308,10/31/2024,C0061,P0939,S013,In-Store,1.00,201.44,0.20,161.15
O01309,3/3/2025,C0294,P0288,,Online,2.00,281.92,0.05,535.65
O01310,4/21/2024,C0014,P0969,S033,In-Store,3.00,171.98,0.00,515.94
O01311,4/28/2023,C0356,P0620,S028,In-Store,1.00,263.03,0.05,249.88
O01312,1/7/2024,C0282,P0976,S017,In-Store,1.00,290.20,0.05,275.69
O01313,5/28/2023,C0448,P0273,,Online,2.00,125.14,0.05,237.77
O01314,4/1/2024,C0393,P0448,S035,In-Store,1.00,117.04,0.05,111.19
O01315,1/6/2024,C0738,P0759,S044,In-Store,1.00,71.59,0.00,71.59
O01316,2/15/2024,C0674,P1057,S047,In-Store,2.00,176.53,0.20,282.45
O01317,6/27/2024,C0580,P0219,,Online,1.00,125.63,0.10,113.07
O01318,4/15/2023,C0250,P1138,S036,In-Store,1.00,111.59,0.05,106.01
O01319,9/13/2024,C0541,P0006,,Online,2.00,233.12,0.00,466.24
O01320,1/5/2024,C0706,P1134,S021,In-Store,2.00,40.51,0.00,81.02
O01321,8/13/2024,C0191,P0222,S046,In-Store,2.00,213.61,0.20,341.78
O01322,5/10/2024,C0278,P0410,,Online,1.00,244.31,0.20,195.45
O01323,12/23/2024,C0616,P1157,S006,In-Store,2.00,35.50,0.20,56.8
O01324,6/4/2024,C0200,P0501,S054,In-Store,1.00,310.14,0.10,279.13
O01325,9/13/2023,C0777,P0493,S031,In-Store,2.00,178.11,0.05,338.41
O01326,3/27/2025,C0575,P0033,S006,In-Store,1.00,288.63,0.05,274.2
O01327,12/7/2023,C0044,P0419,S034,In-Store,1.00,209.55,0.00,209.55
O01328,1/15/2025,C0561,P0903,S014,In-Store,1.00,221.79,0.05,210.7
O01329,5/21/2023,C0099,P0074,,Online,1.00,31.65,0.20,25.32
O01330,9/8/2023,C0287,P0891,S057,In-Store,1.00,183.58,0.05,174.4
O01331,12/31/2024,C0242,P0243,,Online,1.00,62.91,0.10,56.62
O01332,1/9/2024,C0549,P0493,,Online,2.00,178.11,0.10,320.6
O01333,7/27/2023,C0673,P0013,S031,In-Store,2.00,56.06,0.05,106.51
O01334,3/12/2025,C0338,P0204,,Online,2.00,200.67,0.05,381.27
O01335,9/11/2024,C0284,P0000,S022,In-Store,1.00,64.65,0.10,58.19
O01336,5/22/2023,C0569,P0336,,Online,2.00,310.73,0.00,621.46
O01337,12/22/2023,C0585,P0043,S012,In-Store,2.00,123.95,0.05,235.5
O01338,4/30/2023,C0239,P0092,S012,In-Store,2.00,210.05,0.05,399.1
O01339,7/28/2024,C0302,P0943,,Online,1.00,181.12,0.20,144.9
O01340,5/15/2024,C0137,P0064,,Online,2.00,17.33,0.05,32.93
O01341,12/17/2023,C0774,P0613,S027,In-Store,2.00,316.84,0.05,602
O01342,10/21/2023,C0162,P0970,S010,In-Store,2.00,144.34,0.10,259.81
O01343,2/18/2025,C0179,P0860,,Online,1.00,179.40,0.05,170.43
O01344,5/9/2023,C0157,P0850,,Online,2.00,321.09,0.05,610.07
O01345,10/18/2024,C0170,P0545,S045,In-Store,4.00,124.94,0.10,449.78
O01346,10/15/2024,C0161,P0851,S036,In-Store,1.00,70.32,0.05,66.8
O01347,9/30/2024,C0435,P0352,S050,In-Store,1.00,289.95,0.20,231.96
O01348,2/15/2024,C0266,P0438,S051,In-Store,2.00,270.30,0.00,540.6
O01349,4/15/2023,C0302,P0769,S029,In-Store,2.00,264.99,0.00,529.98
O01350,5/2/2023,C0118,P0259,S014,In-Store,3.00,182.10,0.00,546.3
O01351,3/16/2025,C0404,P1189,S052,In-Store,1.00,252.18,0.05,239.57
O01352,12/27/2023,C0184,P1103,S051,In-Store,2.00,180.59,0.05,343.12
O01353,5/3/2023,C0051,P1041,S034,In-Store,2.00,127.15,0.00,254.3
O01354,6/30/2023,C0565,P0171,S034,In-Store,1.00,268.46,0.00,268.46
O01355,1/28/2025,C0340,P1124,,Online,2.00,67.07,0.05,127.43
O01356,7/21/2023,C0502,P0420,,Online,3.00,291.86,0.05,831.8
O01357,6/27/2023,C0091,P1060,,Online,2.00,171.11,0.20,273.78
O01358,2/4/2025,C0738,P1119,,Online,1.00,64.93,0.10,58.44
O01359,1/18/2024,C0697,P0565,S021,In-Store,2.00,129.36,0.00,258.72
O01360,4/12/2023,C0011,P0055,S044,In-Store,1.00,214.63,0.00,214.63
O01361,10/5/2023,C0740,P0062,,Online,2.00,234.63,0.05,445.8
O01362,6/8/2024,C0652,P1199,,Online,2.00,38.43,0.05,73.02
O01363,6/14/2023,C0100,P0899,S034,In-Store,1.00,118.47,0.10,106.62
O01364,3/5/2024,C0645,P0052,S022,In-Store,3.00,95.71,0.10,258.42
O01365,7/31/2023,C0117,P1032,S048,In-Store,1.00,146.59,0.10,131.93
O01366,3/9/2025,C0087,P1117,S038,In-Store,1.00,233.40,0.20,186.72
O01367,10/11/2024,C0534,P0156,,Online,1.00,140.30,0.10,126.27
O01368,4/27/2023,C0373,P0086,S030,In-Store,2.00,86.94,0.00,173.88
O01369,8/10/2024,C0478,P0053,,Online,30.00,222.76,0.00,6682.8
O01370,11/29/2023,C0267,P0503,S040,In-Store,2.00,136.04,0.10,244.87
O01371,2/12/2025,C0741,P1056,,Online,1.00,57.51,0.05,54.63
O01372,4/29/2024,C0576,P0251,,Online,4.00,201.63,0.05,766.19
O01373,2/11/2024,C0523,P0466,S023,In-Store,2.00,135.41,0.00,270.82
O01374,3/1/2024,C0174,P1181,S002,In-Store,3.00,64.84,0.00,194.52
O01375,8/23/2023,C0054,P0832,,Online,1.00,149.77,0.20,119.82
O01376,3/9/2025,C0628,P1143,S022,In-Store,2.00,168.73,0.00,337.46
O01377,11/10/2023,C0797,P1076,,Online,2.00,67.84,0.00,135.68
O01378,8/15/2024,C0048,P0250,S016,In-Store,3.00,294.26,0.00,882.78
O01379,2/1/2025,C0541,P0010,,Online,3.00,99.46,0.10,268.54
O01380,2/26/2024,C0659,P0363,S030,In-Store,2.00,382.32,0.20,611.71
O01381,2/5/2024,C0254,P1056,,Online,1.00,57.51,0.05,54.63
O01382,12/15/2024,C0065,P0818,,Online,1.00,82.00,0.05,77.9
O01383,9/8/2024,C0144,P0819,S018,In-Store,2.00,85.93,0.05,163.27
O01384,1/8/2025,C0660,P0629,S010,In-Store,2.00,145.15,0.00,290.3
O01385,3/27/2024,C0429,P0267,S046,In-Store,1.00,349.07,0.20,279.26
O01386,11/10/2024,C0317,P0515,,Online,3.00,29.47,0.00,88.41
O01387,6/1/2024,C0298,P0798,,Online,3.00,97.75,0.10,263.93
O01388,3/15/2025,C0043,P0382,S014,In-Store,1.00,27.14,0.10,24.43
O01389,11/5/2023,C0699,P0382,,Online,1.00,27.14,0.00,27.14
O01390,2/28/2024,C0481,P0772,S050,In-Store,1.00,121.36,0.10,109.22
O01391,4/1/2024,C0525,P1179,S033,In-Store,2.00,10.41,0.00,20.82
O01392,5/23/2023,C0748,P0223,S035,In-Store,1.00,69.61,0.05,66.13
O01393,1/15/2024,C0282,P0679,S008,In-Store,3.00,313.82,0.20,753.17
O01394,4/29/2023,C0713,P0126,S021,In-Store,2.00,201.02,0.00,402.04
O01395,6/27/2023,C0654,P0117,S018,In-Store,2.00,197.56,0.05,375.36
O01396,8/15/2023,C0221,P0427,S052,In-Store,1.00,219.82,0.10,197.84
O01397,7/12/2024,C0538,P0527,S056,In-Store,1.00,33.35,0.00,33.35
O01398,7/17/2024,C0227,P0289,S005,In-Store,2.00,17.32,0.00,34.64
O01399,7/19/2023,C0465,P1077,S056,In-Store,1.00,241.53,0.00,241.53
O01400,4/22/2023,C0621,P0406,,Online,3.00,76.46,0.00,229.38
O01401,6/13/2023,C0202,P1008,,Online,1.00,308.38,0.20,246.7
O01402,1/16/2025,C0231,P0080,S054,In-Store,5.00,117.89,0.00,589.45
O01403,8/25/2023,C0085,P1034,S020,In-Store,4.00,200.85,0.20,642.72
O01404,3/14/2025,C0512,P0833,S046,In-Store,1.00,213.73,0.00,213.73
O01405,12/24/2023,C0189,P0427,S051,In-Store,1.00,219.82,0.00,219.82
O01406,7/22/2023,C0342,P0849,,Online,2.00,111.61,0.05,212.06
O01407,7/31/2024,C0536,P0026,,Online,3.00,324.99,0.20,779.98
O01408,11/10/2024,C0652,P1018,,Online,1.00,167.01,0.10,150.31
O01409,8/2/2024,C0610,P0245,S058,In-Store,1.00,271.37,0.20,217.1
O01410,5/19/2023,C0635,P0437,S039,In-Store,1.00,31.48,0.10,28.33
O01411,4/29/2024,C0059,P0156,S004,In-Store,2.00,140.30,0.00,280.6
O01412,12/18/2023,C0654,P1177,,Online,2.00,59.49,0.10,107.08
